Transaction ID,Date,Product Category,Product Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Region,Payment Method,Customer Type,Current Stock,Stock_Status,Rating,Returned Units
2b26635a-20da-440e-b4c9-c6fbf32a8536,2025-02-09,Laptops,Gaming,Lenovo Legion Gaming,Lenovo Legion,10,9875.52,1.12,9764.914176,97649.14176,18.0,17576.8455168,115225.9872768,Main Market,Cash,Returning,5,Low Stock,4.6,0
de7416f7-617c-44ea-93a8-47c1b95ac11c,2025-02-08,Laptops,Gaming,HP Omen Gaming,HP Omen,9,6495.81,12.39,5690.979141000001,51218.81226900001,18.0,9219.386208420001,60438.19847742001,Main Market,UPI,Returning,8,Low Stock,3.3,2
c7eed1bf-79b0-45d4-bdd6-f6036ebd88b4,2025-03-25,Laptops,Gaming,ASUS Gaming,ASUS,10,7820.94,6.68,7298.501208,72985.01208,18.0,13137.3021744,86122.3142544,Main Market,Card,New,71,In Stock,3.0,1
d6042f6c-319d-4e0b-9e98-2325a3b99519,2025-01-15,Laptops,Gaming,ASUS Gaming,ASUS,5,3932.32,15.29,3331.068272,16655.34136,18.0,2997.9614447999998,19653.302804799998,Main Market,UPI,Returning,0,Low Stock,3.4,2
75e4c95d-97e6-45e8-a3e1-6e456dde1651,2025-03-06,Laptops,Business,Lenovo ThinkPad Business,Lenovo ThinkPad,2,3670.93,10.53,3284.3810710000002,6568.7621420000005,18.0,1182.37718556,7751.13932756,Main Market,UPI,Returning,14,Low Stock,4.0,0
ded541d3-75fa-48de-8354-3a6775834f55,2025-03-28,Mobile Accessories,Cases,boAt Cases,boAt,4,6471.56,18.72,5260.083968,21040.335872,18.0,3787.26045696,24827.59632896,Main Market,Card,New,53,In Stock,3.7,0
92a59b92-d6da-41b6-8267-97bfe59d601c,2025-03-27,Laptop Accessories,Mouse,Logitech Mouse,Logitech,8,5474.41,13.93,4711.824687,37694.597496,18.0,6785.02754928,44479.62504528,Main Market,UPI,Returning,8,Low Stock,3.9,2
5139fb02-0164-4992-ae83-e542a4965be3,2025-02-28,Laptop Accessories,Bags,Lenovo Bags,Lenovo,6,6826.44,5.61,6443.476715999999,38660.860296,18.0,6958.95485328,45619.815149279995,Main Market,Card,New,59,In Stock,4.1,0
18c4f7bf-44bc-4f11-9b03-7d31c8f9e889,2025-03-04,Mobile Accessories,Chargers,Samsung Chargers,Samsung,5,7973.12,10.7,7119.99616,35599.9808,18.0,6407.996544,42007.977344,Main Market,Card,New,40,In Stock,4.0,0
f0e1f065-0381-40cf-b6c5-f2ee5d2aa614,2025-02-17,Laptop Accessories,Keyboard,Lenovo Keyboard,Lenovo,7,8989.83,12.01,7910.151417,55371.059919,18.0,9966.79078542,65337.85070442,Main Market,Cash,Returning,0,Low Stock,4.4,0
35115c75-a26c-410a-a476-d5043e98b11e,2025-04-08,Mobile Accessories,Chargers,Portronics Chargers,Portronics,4,4022.2,1.9,3945.7781999999997,15783.112799999999,18.0,2840.9603039999997,18624.073104,Main Market,Card,Returning,92,In Stock,4.2,1
0da3d2e9-ceb2-4a06-8b6b-0ea28e2b8e30,2025-01-18,Mobiles,Smartphones,Apple Smartphones,Apple,2,52432.57,20.85,41500.379155,83000.75831,12.0,9960.0909972,92960.8493072,Main Market,Card,Returning,55,In Stock,3.6,1
06089f38-4b71-4cea-9929-3c72d748c8ba,2025-03-08,Laptop Accessories,Keyboard,Lenovo Keyboard,Lenovo,9,4146.33,1.85,4069.622895,36626.606055,18.0,6592.789089899999,43219.395144899994,Main Market,UPI,Returning,14,Low Stock,4.1,0
3f82517c-c4db-40c8-80a6-8f4da9e5e8f7,2025-01-26,Laptop Accessories,Bags,Dell Bags,Dell,10,9047.66,11.67,7991.798078,79917.98078,18.0,14385.2365404,94303.2173204,Main Market,UPI,Returning,72,In Stock,4.6,0
e9ffdb89-fc76-4f16-8b61-af0bc1edf79e,2025-03-30,Mobile Accessories,Cases,boAt Cases,boAt,7,4872.04,22.8,3761.21488,26328.50416,18.0,4739.1307488,31067.6349088,Main Market,UPI,New,44,In Stock,4.2,0
f212ac23-01c6-41db-9822-300b6a1d8ad5,2025-04-05,Mobile Accessories,Cases,Samsung Cases,Samsung,6,5097.05,29.28,3604.63376,21627.80256,18.0,3893.0044608,25520.8070208,Main Market,Card,New,0,Low Stock,4.3,0
b744df18-b07a-4355-9493-cf72732c705b,2025-03-20,Mobile Accessories,Chargers,Samsung Chargers,Samsung,2,5115.36,27.75,3695.847599999999,7391.695199999998,18.0,1330.5051359999995,8722.200335999998,Main Market,Card,Returning,81,In Stock,4.7,2
9403b0ca-b6d6-48fd-9c6a-c0494426b868,2025-01-29,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,33996.77,7.63,31402.816448999994,31402.816448999994,12.0,3768.337973879999,35171.15442287999,Main Market,Cash,New,41,In Stock,3.7,1
7881fef1-81c6-4075-b5e8-a6d380e06a99,2025-01-22,Mobile Accessories,Chargers,Portronics Chargers,Portronics,8,5095.2,7.37,4719.68376,37757.47008,18.0,6796.3446144,44553.8146944,Main Market,Card,Returning,36,In Stock,4.1,2
7f8e1c4f-c621-40e9-9c98-6570da5c544c,2025-01-13,Mobile Accessories,Earphones,boAt Earphones,boAt,4,5611.91,2.59,5466.561530999999,21866.246123999998,18.0,3935.9243023199992,25802.170426319997,Main Market,Cash,Returning,37,In Stock,3.6,0
1b73e88d-0c0d-484d-ab10-afd75e9cfdd6,2025-04-01,Laptops,Gaming,HP Omen Gaming,HP Omen,4,1736.45,8.66,1586.07343,6344.29372,18.0,1141.9728696,7486.2665896,Main Market,UPI,New,25,Low Stock,3.6,1
9eba8c2e-ff5d-48c9-b315-e24b02a32414,2025-01-14,Laptop Accessories,Keyboard,Dell Keyboard,Dell,4,6113.11,27.68,4421.001152,17684.004608,18.0,3183.12082944,20867.125437439998,Main Market,UPI,Returning,49,In Stock,2.8,2
8eca278d-b5a4-4c09-ba3c-8bfd76b5ac56,2025-01-18,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,5,5082.46,9.26,4611.824204,23059.12102,18.0,4150.6417836,27209.7628036,Main Market,UPI,Returning,4,Low Stock,4.4,2
2d9aa5f4-6f5f-4426-8e2e-226c153625ae,2025-03-25,Mobiles,Feature Phones,Lava Feature Phones,Lava,9,2950.69,15.45,2494.808395,22453.275555,12.0,2694.3930666,25147.6686216,Main Market,UPI,Returning,97,In Stock,4.5,2
15384a8a-8c33-4d31-a31b-3f4780ff6863,2025-01-27,Laptops,Student,Acer Aspire Student,Acer Aspire,8,7491.94,13.15,6506.74989,52053.99912,18.0,9369.7198416,61423.718961599996,Main Market,Card,New,98,In Stock,4.4,0
98b1ca07-ce74-4b11-80e7-e2d2397db0c8,2025-04-06,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,7,17939.77,28.77,12778.498171,89449.487197,12.0,10733.93846364,100183.42566064,Main Market,Cash,New,77,In Stock,3.9,0
dfc2928b-b518-4e94-b436-77d4f341c2e7,2025-02-25,Laptop Accessories,Bags,Logitech Bags,Logitech,6,1224.29,6.56,1143.976576,6863.859456,18.0,1235.49470208,8099.35415808,Main Market,Cash,Returning,46,In Stock,3.7,1
585f00cf-dcaf-4a38-9df0-b13b08ae14e7,2025-04-01,Laptop Accessories,Cooling Pads,Logitech Cooling Pads,Logitech,1,3756.48,16.97,3119.005344,3119.005344,18.0,561.42096192,3680.4263059200002,Main Market,Card,New,40,In Stock,3.7,1
2be990d0-b3eb-40a4-a759-d19bbf9e7c4e,2025-02-08,Laptop Accessories,Cooling Pads,Dell Cooling Pads,Dell,4,5273.71,4.02,5061.706858,20246.827432,18.0,3644.4289377599994,23891.256369759998,Main Market,Card,New,26,Low Stock,3.4,2
28ad6296-85d1-4cdb-9f69-97a4d3d84710,2025-03-02,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,8,2062.58,14.96,1754.018032,14032.144256,12.0,1683.85731072,15716.001566719999,Main Market,Cash,Returning,64,In Stock,3.3,1
7156b6fc-e343-4313-a0db-74cd11f4cf4f,2025-01-15,Mobile Accessories,Chargers,Portronics Chargers,Portronics,1,5375.81,2.42,5245.715398,5245.715398,18.0,944.22877164,6189.94416964,Main Market,UPI,Returning,98,In Stock,4.2,0
e9b77704-7487-43e2-a879-72d78c203d6b,2025-03-06,Mobile Accessories,Chargers,Samsung Chargers,Samsung,10,1820.72,14.78,1551.617584,15516.17584,18.0,2792.9116512,18309.0874912,Main Market,UPI,Returning,85,In Stock,4.6,2
d50e04f1-f245-4305-955b-d399d7ad1b5c,2025-02-13,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,2,66303.93,6.87,61748.850008999994,123497.70001799999,12.0,14819.724002159997,138317.42402016,Main Market,UPI,Returning,30,In Stock,3.7,0
4970f486-72c9-4593-8f19-18d6c07edafb,2025-02-15,Mobile Accessories,Earphones,Portronics Earphones,Portronics,2,8754.77,29.91,6136.218293000001,12272.436586000002,18.0,2209.03858548,14481.475171480002,Main Market,UPI,New,34,In Stock,4.1,0
5bbd2947-f5aa-4fae-a9b0-77e3cde6d26c,2025-03-11,Laptops,Student,Acer Aspire Student,Acer Aspire,2,1307.93,14.72,1115.402704,2230.805408,18.0,401.54497344000004,2632.35038144,Main Market,Cash,New,51,In Stock,3.7,0
230ffbc9-6a9a-4aaf-b9e6-729cc98bff59,2025-02-19,Mobile Accessories,Chargers,boAt Chargers,boAt,5,4259.56,9.2,3867.6804800000004,19338.402400000003,18.0,3480.9124320000005,22819.314832000004,Main Market,UPI,New,21,Low Stock,4.1,0
fcd51636-0ead-4ea2-8069-bb6ba39baad2,2025-03-28,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,4,3022.86,13.14,2625.6561960000004,10502.624784000001,12.0,1260.3149740800002,11762.939758080001,Main Market,Cash,Returning,95,In Stock,3.0,1
1a1f463f-95fa-4df9-ba5c-c39c59dd780e,2025-02-09,Laptops,Student,Lenovo IdeaPad Student,Lenovo IdeaPad,8,9657.2,3.13,9354.92964,74839.43712,18.0,13471.0986816,88310.5358016,Main Market,Cash,New,40,In Stock,2.8,2
ffd26b61-cd0a-4a14-ab11-f5f09aba85b2,2025-03-18,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,2,2422.75,10.21,2175.387225,4350.77445,12.0,522.092934,4872.867384,Main Market,Card,Returning,25,Low Stock,4.7,1
aa884ce9-03e7-4351-ab2a-38b98a8afb8c,2025-01-16,Mobiles,Feature Phones,Lava Feature Phones,Lava,3,1475.2,26.97,1077.33856,3232.0156799999995,12.0,387.8418815999999,3619.8575615999994,Main Market,Card,Returning,28,Low Stock,3.6,1
b8312a0f-7730-4ef7-884f-1123a22cd7b8,2025-01-13,Laptops,Business,Dell Business,Dell,8,3521.87,26.29,2595.970377,20767.763016,18.0,3738.19734288,24505.960358880002,Main Market,UPI,Returning,26,Low Stock,4.7,2
7de8ebbc-a883-44c8-9b89-9d93ebe5a3f1,2025-03-22,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,1,90448.39,19.55,72765.729755,72765.729755,12.0,8731.887570599998,81497.61732559999,Main Market,UPI,New,27,Low Stock,2.6,1
dfb5e5e4-9e9a-4e31-b8d5-9eddaf96346b,2025-03-27,Laptops,Business,Lenovo ThinkPad Business,Lenovo ThinkPad,8,6092.82,29.42,4300.312355999999,34402.498847999996,18.0,6192.449792639999,40594.948640639996,Main Market,Cash,New,64,In Stock,4.2,0
5218a0e8-8ff2-45c7-8073-e0803df5b17f,2025-03-12,Mobile Accessories,Earphones,Samsung Earphones,Samsung,10,4491.87,15.96,3774.967548,37749.67548,18.0,6794.941586399999,44544.617066399995,Main Market,UPI,Returning,9,Low Stock,3.2,1
e3412f03-b3ca-4245-966e-e8d7910719b4,2025-01-26,Laptops,Gaming,HP Omen Gaming,HP Omen,1,3086.17,23.83,2350.735689,2350.735689,18.0,423.13242402,2773.8681130200002,Main Market,UPI,Returning,20,Low Stock,4.4,0
69edfe53-e116-4aef-acb4-7f97cd71ef27,2025-02-01,Laptop Accessories,Cooling Pads,Lenovo Cooling Pads,Lenovo,4,8763.08,22.76,6768.602992,27074.411968,18.0,4873.39415424,31947.80612224,Main Market,UPI,Returning,10,Low Stock,2.6,1
f96aeec5-41c1-4437-ad15-8d7949c7ff5c,2025-03-01,Mobile Accessories,Chargers,Samsung Chargers,Samsung,1,3770.56,1.12,3728.329728,3728.329728,18.0,671.09935104,4399.42907904,Main Market,UPI,Returning,58,In Stock,3.9,1
e6da617b-f3a5-48bf-bf70-f182ba1c5ecc,2025-02-07,Laptop Accessories,Mouse,HP Mouse,HP,7,7497.9,17.01,6222.50721,43557.55047,18.0,7840.3590846,51397.9095546,Main Market,Card,Returning,31,In Stock,4.4,0
fa9c2e93-91cc-4b1f-b98e-8ac7d6335824,2025-03-17,Laptops,Student,HP Pavilion Student,HP Pavilion,7,4165.17,16.19,3490.8289769999997,24435.802838999996,18.0,4398.4445110199995,28834.247350019996,Main Market,Card,New,2,Low Stock,4.5,1
a23273ed-40d3-4878-b2aa-1f67a878ecf8,2025-01-27,Laptop Accessories,Mouse,Lenovo Mouse,Lenovo,6,1199.57,1.64,1179.897052,7079.382312,18.0,1274.28881616,8353.67112816,Main Market,UPI,New,83,In Stock,2.7,1
133f3807-6f60-486b-987a-95a37698a814,2025-02-27,Laptops,Student,HP Pavilion Student,HP Pavilion,2,5079.39,29.49,3581.4778890000007,7162.955778000001,18.0,1289.3320400400003,8452.287818040002,Main Market,UPI,New,0,Low Stock,4.5,0
56244c93-6ab4-4587-b110-e2082942445b,2025-03-31,Laptop Accessories,Keyboard,Logitech Keyboard,Logitech,9,2202.69,0.38,2194.319778,19748.878002,18.0,3554.79804036,23303.676042360003,Main Market,UPI,Returning,94,In Stock,4.1,2
89e63ff4-f391-4504-aa31-e43928e69896,2025-02-21,Laptop Accessories,Cooling Pads,HP Cooling Pads,HP,8,2209.03,8.08,2030.5403760000002,16244.323008000001,18.0,2923.97814144,19168.30114944,Main Market,Card,New,99,In Stock,3.9,0
5f7dd3fc-7327-4806-b51b-878de95159e6,2025-03-02,Mobile Accessories,Cases,boAt Cases,boAt,6,6889.17,3.28,6663.205224,39979.231344,18.0,7196.261641919999,47175.49298592,Main Market,Card,New,35,In Stock,2.9,2
6ad86696-f574-47b7-8c8e-0075bd0e429b,2025-02-24,Laptop Accessories,Cooling Pads,Logitech Cooling Pads,Logitech,9,7256.24,16.28,6074.924128,54674.317151999996,18.0,9841.377087359999,64515.69423936,Main Market,UPI,New,85,In Stock,3.0,2
40935f9d-9e37-4364-957e-8598611b4262,2025-01-29,Laptop Accessories,Mouse,Dell Mouse,Dell,6,4639.11,19.78,3721.494042,22328.964251999998,18.0,4019.2135653599994,26348.177817359996,Main Market,Cash,Returning,94,In Stock,3.8,0
d040fdec-9fd5-4f89-aee0-9ba57261b1a1,2025-01-25,Laptop Accessories,Mouse,Lenovo Mouse,Lenovo,7,4413.19,11.79,3892.8748989999995,27250.124292999997,18.0,4905.022372739999,32155.146665739994,Main Market,Card,Returning,82,In Stock,4.5,1
c7901c3b-a541-4cf3-80bc-14cba63fd72a,2025-02-19,Laptops,Business,HP EliteBook Business,HP EliteBook,8,3322.24,23.95,2526.5635199999997,20212.508159999998,18.0,3638.2514687999997,23850.7596288,Main Market,UPI,Returning,43,In Stock,3.5,1
479cb311-0777-4247-9fca-cde0f6c116fc,2025-01-17,Mobile Accessories,Chargers,boAt Chargers,boAt,1,6990.97,1.75,6868.628025000001,6868.628025000001,18.0,1236.3530445000001,8104.9810695000015,Main Market,UPI,New,77,In Stock,4.6,0
3d7bd242-dc19-419e-84bd-334af524372a,2025-01-12,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,2,78054.98,17.5,64395.358499999995,128790.71699999999,12.0,15454.886039999998,144245.60304,Main Market,Cash,New,57,In Stock,4.5,1
4c5829d7-b6d9-4396-91a7-9994a868e1b2,2025-04-05,Mobiles,Smartphones,Realme Smartphones,Realme,2,14314.07,18.99,11595.828107000001,23191.656214000002,12.0,2782.99874568,25974.654959680003,Main Market,Card,New,48,In Stock,4.7,2
d5b28956-3a57-4b33-8a19-1b0807e9afc0,2025-04-04,Laptop Accessories,Mouse,Dell Mouse,Dell,5,8075.23,9.14,7337.153977999999,36685.769889999996,18.0,6603.438580199999,43289.20847019999,Main Market,Cash,New,8,Low Stock,4.1,1
a2a43e19-b487-41e4-b6fd-0747925c4630,2025-04-08,Laptop Accessories,Mouse,Dell Mouse,Dell,8,7011.95,8.01,6450.292804999999,51602.34243999999,18.0,9288.421639199998,60890.76407919999,Main Market,Cash,Returning,57,In Stock,4.5,0
c29c057d-214e-48ac-a900-9fa83c02872d,2025-03-05,Mobile Accessories,Chargers,Samsung Chargers,Samsung,6,9525.34,10.71,8505.176086,51031.056516,18.0,9185.59017288,60216.64668888,Main Market,UPI,Returning,11,Low Stock,4.0,0
ab367ba1-d857-4547-8d64-57d5bd3beef5,2025-03-19,Laptop Accessories,Keyboard,Lenovo Keyboard,Lenovo,7,8923.97,27.35,6483.264204999999,45382.84943499999,18.0,8168.912898299997,53551.76233329999,Main Market,Cash,New,92,In Stock,3.1,1
fcff764d-51e9-452f-a410-b34e7effa8d7,2025-01-17,Laptops,Gaming,ASUS Gaming,ASUS,6,8378.72,17.75,6891.4972,41348.9832,18.0,7442.816976,48791.800176000004,Main Market,Card,Returning,27,Low Stock,4.4,0
a5045d1b-34bd-4cc9-a00e-7b91ddadd8fa,2025-03-09,Mobile Accessories,Cases,Samsung Cases,Samsung,4,9431.03,5.81,8883.087157,35532.348628,18.0,6395.82275304,41928.171381039996,Main Market,UPI,New,32,In Stock,4.0,0
6b784689-86a7-450d-9893-a0f84cfea5aa,2025-01-27,Mobiles,Smartphones,Samsung Smartphones,Samsung,5,16408.83,24.13,12449.379321000002,62246.89660500001,12.0,7469.627592600001,69716.52419760001,Main Market,Cash,Returning,88,In Stock,3.9,0
99db814f-46e0-405f-b524-f9654840d91f,2025-01-13,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,1,57825.53,20.97,45699.516359,45699.516359,12.0,5483.94196308,51183.45832208,Main Market,UPI,New,9,Low Stock,3.9,1
75573d3a-ef46-4aba-8bd0-eccddf42d2aa,2025-03-14,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,10,15549.48,25.57,11573.477964,115734.77964,12.0,13888.173556799999,129622.9531968,Main Market,Card,New,19,Low Stock,4.1,0
fde27616-8086-4153-bb44-39f42984e9a1,2025-03-18,Laptop Accessories,Bags,Logitech Bags,Logitech,8,4545.09,19.0,3681.5229000000004,29452.183200000003,18.0,5301.392976,34753.576176,Main Market,UPI,New,41,In Stock,4.0,0
f2f6d8a1-cc9d-448f-ab00-f5f61c7f85c0,2025-01-13,Laptops,Gaming,HP Omen Gaming,HP Omen,5,8384.02,13.43,7258.046114000001,36290.23057,18.0,6532.2415026,42822.4720726,Main Market,Cash,New,94,In Stock,3.6,2
ddf7b208-ec81-4591-adae-07ca1c204dd9,2025-04-01,Laptop Accessories,Mouse,HP Mouse,HP,8,2344.4,14.22,2011.0263200000002,16088.210560000001,18.0,2895.8779008,18984.0884608,Main Market,Cash,Returning,23,Low Stock,4.2,0
019f53de-4a47-4027-9c48-db3d66aeddf7,2025-02-05,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,9,1906.36,22.04,1486.1982560000001,13375.784304,18.0,2407.64117472,15783.42547872,Main Market,Card,Returning,87,In Stock,3.0,2
7b37c9e8-77de-452d-8eb6-6404274386c8,2025-04-05,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,2,41359.28,9.23,37541.81845599999,75083.63691199999,12.0,9010.036429439999,84093.67334143998,Main Market,Card,Returning,16,Low Stock,4.2,0
23fb9574-a6ed-4bca-ac27-1ee140693462,2025-02-05,Laptop Accessories,Mouse,HP Mouse,HP,4,2073.71,19.85,1662.078565,6648.31426,18.0,1196.6965668,7845.0108268,Main Market,Card,New,34,In Stock,3.7,0
8755aa8c-0ade-4921-9f93-65103df38480,2025-03-01,Laptop Accessories,Mouse,Logitech Mouse,Logitech,9,1100.49,16.35,920.559885,8285.038965,18.0,1491.3070137,9776.3459787,Main Market,UPI,New,34,In Stock,3.8,2
06f07255-3bbf-4d7f-aec3-1ff0cdaea72e,2025-03-02,Mobiles,Smartphones,OnePlus Smartphones,OnePlus,9,18243.07,8.16,16754.435488,150789.91939199998,12.0,18094.79032704,168884.70971903997,Main Market,UPI,Returning,96,In Stock,4.0,1
49322cf3-5c58-4121-b7f6-68b6954aee96,2025-03-16,Laptop Accessories,Keyboard,Lenovo Keyboard,Lenovo,5,4399.89,22.93,3390.995223,16954.976114999998,18.0,3051.8957006999995,20006.871815699997,Main Market,Cash,Returning,51,In Stock,2.6,1
cf6e8435-067b-4f8f-aad9-4c23c0e0c111,2025-02-25,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,5,2018.52,28.51,1443.0399479999999,7215.199739999999,12.0,865.8239687999999,8081.023708799999,Main Market,Cash,Returning,18,Low Stock,4.2,0
e16e2d91-c5a7-4269-bd7d-1fd757615181,2025-02-17,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,1,45038.53,7.76,41543.540071999996,41543.540071999996,12.0,4985.2248086399995,46528.764880639996,Main Market,Cash,Returning,69,In Stock,4.3,0
9464bcf0-1f7c-47e1-8f24-7f956d158e06,2025-03-11,Laptops,Student,HP Pavilion Student,HP Pavilion,8,1519.94,21.64,1191.024984,9528.199872,18.0,1715.0759769599997,11243.275848959998,Main Market,UPI,Returning,40,In Stock,4.6,2
317bbe0b-942f-4f58-8ca5-0602c9123259,2025-02-12,Mobiles,Feature Phones,Lava Feature Phones,Lava,6,2843.51,27.05,2074.3405450000005,12446.043270000002,12.0,1493.5251924000002,13939.568462400002,Main Market,Card,Returning,75,In Stock,4.2,0
fabed21f-a27d-4632-a1e6-f222224605cc,2025-02-18,Laptop Accessories,Keyboard,Lenovo Keyboard,Lenovo,9,2809.59,1.21,2775.593961,24980.345649,18.0,4496.462216819999,29476.80786582,Main Market,UPI,Returning,13,Low Stock,2.5,2
36e52f16-f301-4c62-8901-eb1298ff7e35,2025-01-17,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,5,3780.96,24.23,2864.833392,14324.16696,12.0,1718.9000352,16043.0669952,Main Market,Cash,New,77,In Stock,3.6,0
9577616f-e423-4b8a-902d-0dea72262855,2025-02-26,Laptop Accessories,Bags,Dell Bags,Dell,10,7989.74,29.71,5615.988246,56159.88246,18.0,10108.7788428,66268.6613028,Main Market,Cash,Returning,94,In Stock,4.6,0
a8426e54-cc23-4aac-ba19-bc0d0297f066,2025-01-26,Laptops,Business,HP EliteBook Business,HP EliteBook,4,2878.45,22.99,2216.694345,8866.77738,18.0,1596.0199283999998,10462.797308399999,Main Market,Card,Returning,51,In Stock,3.7,0
c0e2f666-9ac8-44de-96fa-9bd1eb9bbd3f,2025-02-10,Laptop Accessories,Cooling Pads,HP Cooling Pads,HP,6,5122.63,18.62,4168.796294,25012.777764,18.0,4502.299997519999,29515.07776152,Main Market,UPI,New,96,In Stock,3.7,0
a106bfc6-9be9-4283-bc27-7ede94c51d28,2025-02-06,Mobiles,Smartphones,Xiaomi Smartphones,Xiaomi,1,20922.48,20.25,16685.677799999998,16685.677799999998,12.0,2002.2813359999996,18687.959135999998,Main Market,Cash,Returning,22,Low Stock,3.8,0
c1177948-cb3d-4c39-9a72-512cbc1f0afb,2025-02-23,Mobiles,Feature Phones,Nokia Feature Phones,Nokia,2,4781.62,23.85,3641.2036299999995,7282.407259999999,12.0,873.8888711999998,8156.296131199999,Main Market,Card,New,93,In Stock,2.5,1
06ac722c-ab68-4501-b670-a7251e5b22be,2025-04-10,Laptops,Student,HP Pavilion Student,HP Pavilion,9,8199.62,25.72,6090.677736000001,54816.099624,18.0,9866.89793232,64682.99755632,Main Market,Card,Returning,1,Low Stock,3.9,2
5d2174dd-75b0-4c6e-9cb8-c0515690b48a,2025-01-26,Laptop Accessories,Mouse,Dell Mouse,Dell,8,4019.58,28.93,2856.715506,22853.724048,18.0,4113.67032864,26967.39437664,Main Market,Card,Returning,41,In Stock,4.5,0
bf22b9b3-6e3a-4db4-8d62-e58fedcbf0e5,2025-02-25,Mobile Accessories,Earphones,Samsung Earphones,Samsung,8,8332.37,3.91,8006.5743330000005,64052.594664000004,18.0,11529.467039520001,75582.06170352001,Main Market,Card,Returning,70,In Stock,2.6,2
19b5f7b2-1ebb-43d0-ab28-ef6861c4066f,2025-02-05,Laptop Accessories,Cooling Pads,HP Cooling Pads,HP,7,7553.21,17.83,6206.472657,43445.308599,18.0,7820.155547820001,51265.464146820006,Main Market,Card,Returning,83,In Stock,3.9,0
e00a21b1-a59d-4587-ae38-f0cf8322f877,2025-03-03,Mobiles,Feature Phones,Lava Feature Phones,Lava,7,2692.37,13.49,2329.1692869999997,16304.185008999997,12.0,1956.5022010799996,18260.687210079996,Main Market,Cash,Returning,46,In Stock,4.3,0
0f60defa-e8bd-491a-ae3c-91912d13d7d0,2025-01-23,Laptops,Gaming,HP Omen Gaming,HP Omen,8,4109.34,7.34,3807.714444,30461.715552,18.0,5483.10879936,35944.82435136,Main Market,Card,Returning,88,In Stock,3.6,0
9279d0bf-130d-4c6c-ac78-801e5043851d,2025-03-21,Laptops,Gaming,Lenovo Legion Gaming,Lenovo Legion,8,5156.02,6.86,4802.317028,38418.536224,18.0,6915.33652032,45333.872744320004,Main Market,UPI,New,19,Low Stock,3.0,1
64e083e0-d560-4c3c-9e2d-09f97f5fd94a,2025-04-03,Laptop Accessories,Bags,Dell Bags,Dell,4,8824.91,19.48,7105.817532,28423.270128,18.0,5116.18862304,33539.45875104,Main Market,UPI,New,48,In Stock,2.6,1
c0cc82eb-790c-4be8-8311-e477609da582,2025-02-20,Mobiles,Smartphones,Samsung Smartphones,Samsung,1,46987.53,4.95,44661.647265,44661.647265,12.0,5359.397671799999,50021.0449368,Main Market,UPI,Returning,87,In Stock,3.8,1
41752bef-cda6-4ed1-8f26-af5d53426261,2025-03-20,Mobile Accessories,Screen Protectors,Portronics Screen Protectors,Portronics,3,6395.31,11.39,5666.884191,17000.652573,18.0,3060.11746314,20060.77003614,Main Market,Card,New,58,In Stock,4.6,0
3d897539-4010-418d-a29e-6d9cb004be41,2025-02-24,Laptops,Gaming,Lenovo Legion Gaming,Lenovo Legion,8,8008.82,1.75,7868.66565,62949.3252,18.0,11330.878536,74280.203736,Main Market,UPI,Returning,78,In Stock,3.4,2
6999e2b9-b7d9-409d-8cc9-59a885463427,2025-03-01,Mobile Accessories,Earphones,Portronics Earphones,Portronics,7,2652.53,8.69,2422.0251430000003,16954.176001000003,18.0,3051.7516801800007,20005.927681180005,Main Market,Cash,Returning,98,In Stock,4.0,0
6db28495-1dae-4178-8dc3-21055d31e72d,2025-03-10,Laptops,Business,Dell Business,Dell,1,2935.51,14.2,2518.6675800000003,2518.6675800000003,18.0,453.36016440000003,2972.0277444000003,Main Market,Card,Returning,66,In Stock,4.4,0
12fba483-09e3-4fd4-8b4a-301f45c73f5a,2025-03-29,Laptop Accessories,Keyboard,Dell Keyboard,Dell,4,2890.73,8.13,2655.713651,10622.854604,18.0,1912.11382872,12534.96843272,Main Market,Cash,Returning,37,In Stock,3.5,0
4e43ab39-a920-4564-87d8-ada41c0eb70d,2025-01-23,Mobile Accessories,Earphones,Portronics Earphones,Portronics,8,7676.24,18.22,6277.629072,50221.032576,18.0,9039.78586368,59260.81843968,Main Market,UPI,Returning,20,Low Stock,3.6,0
